 Delta E :   0.699999988    
 fila:            3 columna:            2
 Delta E :   -0.00000000    
 fila:            3 columna:            5
 Delta E :   -1.39999998    
 fila:            3 columna:            1
 Delta E :   0.349999994    
 fila:            6 columna:            5
 Delta E :    0.00000000    
 fila:            2 columna:            4
 Delta E :   -0.00000000    
 fila:            3 columna:            5
 Delta E :    1.39999998    
 fila:            6 columna:            1
 Delta E :   0.349999994    
 fila:            2 columna:            6
 Delta E :  -0.699999988    
 fila:            3 columna:            1
 Delta E :  -0.349999994    
 fila:            4 columna:            4
 Delta E :   -0.00000000    
 fila:            3 columna:            3
 Delta E :    0.00000000    
 fila:            2 columna:            5
 Delta E :  -0.699999988    
 fila:            4 columna:            6
 Delta E :    1.39999998    
 fila:            4 columna:            3
 Delta E :  -0.699999988    
 fila:            3 columna:            4
 Delta E :  -0.699999988    
 fila:            4 columna:            3
 Delta E :   0.699999988    
 fila:            6 columna:            4
 Delta E :   0.699999988    
 fila:            4 columna:            3
 Delta E :  -0.699999988    
 fila:            5 columna:            5
 Delta E :    0.00000000    
 fila:            5 columna:            4
 Delta E :  -0.699999988    
 fila:            3 columna:            2
 Delta E :   0.699999988    
 fila:            5 columna:            4
 Delta E :   0.699999988    
 fila:            4 columna:            2
 Delta E :  -0.699999988    
 fila:            2 columna:            5
 Delta E :   0.699999988    
 fila:            5 columna:            3
 Delta E :  -0.699999988    
 fila:            6 columna:            3
 Delta E :   0.699999988    
 fila:            3 columna:            3
 Delta E :  -0.699999988    
 fila:            3 columna:            1
 Delta E :    1.04999995    
 fila:            6 columna:            1
 Delta E :  -0.349999994    
 fila:            3 columna:            2
 Delta E :   -0.00000000    
 fila:            5 columna:            3
 Delta E :    0.00000000    
 fila:            3 columna:            4
 Delta E :    1.39999998    
 fila:            2 columna:            4
 Delta E :    0.00000000    
 fila:            3 columna:            5
 Delta E :   -1.39999998    
 fila:            3 columna:            5
 Delta E :    1.39999998    
 fila:            6 columna:            6
 Delta E :  -0.699999988    
 fila:            4 columna:            2
 Delta E :    0.00000000    
 fila:            5 columna:            1
 Delta E :  -0.349999994    
 fila:            4 columna:            3
 Delta E :    0.00000000    
 fila:            1 columna:            5
 Delta E :    0.00000000    
 fila:            1 columna:            1
 Delta E :    0.00000000    
 fila:            3 columna:            4
 Delta E :  -0.699999988    
 fila:            2 columna:            3
 Delta E :   -0.00000000    
 fila:            4 columna:            1
 Delta E :  -0.349999994    
 fila:            6 columna:            4
 Delta E :   -0.00000000    
 fila:            6 columna:            6
 Delta E :   0.699999988    
 fila:            1 columna:            3
 Delta E :  -0.699999988    
 fila:            3 columna:            4
 Delta E :   0.699999988    
 fila:            6 columna:            6
 Delta E :  -0.699999988    
 fila:            4 columna:            1
 Delta E :   0.349999994    
 fila:            4 columna:            3
 Delta E :   -0.00000000    
 fila:            3 columna:            4
 Delta E :  -0.699999988    
 fila:            5 columna:            3
 Delta E :   -0.00000000    
 fila:            1 columna:            5
 Delta E :   -0.00000000    
 fila:            5 columna:            1
 Delta E :   0.349999994    
 fila:            6 columna:            2
 Delta E :    0.00000000    
 fila:            6 columna:            6
 Delta E :   0.699999988    
 fila:            3 columna:            4
 Delta E :   0.699999988    
 fila:            2 columna:            4
 Delta E :   0.699999988    
 fila:            1 columna:            5
 Delta E :    0.00000000    
 fila:            6 columna:            5
 Delta E :  -0.699999988    
 fila:            2 columna:            3
 Delta E :    0.00000000    
 fila:            5 columna:            6
 Delta E :    0.00000000    
 fila:            6 columna:            5
 Delta E :   0.699999988    
 fila:            2 columna:            4
 Delta E :    0.00000000    
 fila:            2 columna:            1
 Delta E :   -1.04999995    
 fila:            5 columna:            6
 Delta E :   -0.00000000    
 fila:            2 columna:            3
 Delta E :  -0.699999988    
 fila:            1 columna:            5
 Delta E :   -0.00000000    
 fila:            1 columna:            2
 Delta E :    1.39999998    
 fila:            5 columna:            5
 Delta E :   -0.00000000    
 fila:            5 columna:            3
 Delta E :    0.00000000    
 fila:            2 columna:            3
 Delta E :   0.699999988    
 fila:            4 columna:            2
 Delta E :   -0.00000000    
 fila:            1 columna:            5
 Delta E :    0.00000000    
 fila:            4 columna:            2
 Delta E :    0.00000000    
 fila:            6 columna:            4
 Delta E :    0.00000000    
 fila:            5 columna:            5
 Delta E :    0.00000000    
 fila:            3 columna:            2
 Delta E :   0.699999988    
 fila:            4 columna:            4
 Delta E :  -0.699999988    
 fila:            3 columna:            2
 Delta E :  -0.699999988    
 fila:            2 columna:            4
 Delta E :   -0.00000000    
 fila:            5 columna:            2
 Delta E :   -1.39999998    
 fila:            5 columna:            5
 Delta E :   -0.00000000    
 fila:            3 columna:            3
 Delta E :  -0.699999988    
 fila:            6 columna:            3
 Delta E :   0.699999988    
 fila:            4 columna:            6
 Delta E :   -1.39999998    
 fila:            5 columna:            3
 Delta E :   -0.00000000    
 fila:            5 columna:            2
 Delta E :   0.699999988    
 fila:            5 columna:            2
 Delta E :  -0.699999988    
 fila:            5 columna:            6
 Delta E :    0.00000000    
 fila:            2 columna:            2
 Delta E :   -0.00000000    
 fila:            2 columna:            5
 Delta E :    0.00000000    
 fila:            5 columna:            6
 Delta E :   -0.00000000    
 fila:            6 columna:            5
 Delta E :  -0.699999988    
 fila:            2 columna:            3
 Delta E :   -0.00000000    
 fila:            4 columna:            3
 Delta E :   0.699999988    
 fila:            5 columna:            5
 Delta E :  -0.699999988    
 fila:            3 columna:            2
 Delta E :   0.699999988    
 fila:            6 columna:            5
 Delta E :    1.39999998    
 fila:            5 columna:            5
 Delta E :   -0.00000000    
 fila:            6 columna:            6
 Delta E :  -0.699999988    
 fila:            6 columna:            5
 Delta E :   -0.00000000    
 fila:            6 columna:            3
 Delta E :   -0.00000000    
 fila:            6 columna:            6
 Delta E :    0.00000000    
 fila:            3 columna:            2
 Delta E :  -0.699999988    
 fila:            2 columna:            3
 Delta E :    0.00000000    
 fila:            6 columna:            3
 Delta E :    0.00000000    
 fila:            1 columna:            1
 Delta E :   -0.00000000    
 fila:            5 columna:            1
 Delta E :   0.349999994    
 fila:            6 columna:            1
 Delta E :   0.349999994    
 fila:            4 columna:            3
 Delta E :  -0.699999988    
 fila:            3 columna:            2
 Delta E :   0.699999988    
 fila:            5 columna:            5
 Delta E :  -0.699999988    
 fila:            5 columna:            5
 Delta E :   0.699999988    
 fila:            1 columna:            5
 Delta E :  -0.699999988    
 fila:            4 columna:            6
 Delta E :    1.39999998    
 fila:            3 columna:            2
 Delta E :  -0.699999988    
 fila:            4 columna:            3
 Delta E :   0.699999988    
 fila:            5 columna:            5
 Delta E :  -0.699999988    
 fila:            1 columna:            6
 Delta E :    0.00000000    
 fila:            2 columna:            5
 Delta E :   0.699999988    
 fila:            2 columna:            2
 Delta E :    0.00000000    
 fila:            2 columna:            3
 Delta E :  -0.699999988    
 fila:            6 columna:            5
